0.060112 -1.491393 
0.008732 -2.146648 
0.602947 -0.322702 
0.597637 -0.326640 
0.505360 -0.420690 
0.499450 -0.427243 
0.504766 -0.422237 
0.481051 -0.447157 
0.494411 -0.432770 
0.517911 -0.407753 
0.553320 -0.370951 
0.023140 -2.031391 
0.704351 -0.227732 
0.460222 -0.471738 
0.438790 -0.496898 
0.564484 -0.360105 
0.475053 -0.455165 
0.313337 -0.669709 
0.285341 -0.716649 
0.100374 -1.235254 
0.516661 -0.408825 
0.671458 -0.257883 
0.047198 -1.629316 
0.476864 -0.452773 
0.452377 -0.481067 
0.452973 -0.479799 
0.511942 -0.413320 
0.507338 -0.418915 
0.468171 -0.461757 
0.765990 -0.170425 
0.767899 -0.169145 
0.397816 -0.548032 
0.705516 -0.226993 
0.817238 -0.120329 
0.556201 -0.367909 
0.605298 -0.320136 
0.624465 -0.301196 
0.627479 -0.298690 
0.528156 -0.396917 
0.548006 -0.376349 
0.549334 -0.375172 
0.473234 -0.457219 
0.523928 -0.401636 
0.520332 -0.405315 
0.231196 -0.821179 
0.263136 -0.758867 
0.334117 -0.638944 
0.693574 -0.237940 
0.928345 0.018253 
0.443749 -0.491726 
0.385568 -0.565478 
0.586765 -0.338045 
0.431508 -0.505585 
0.429537 -0.508153 
0.146908 -1.041037 
0.353824 -0.609726 
0.994427 0.283598 
0.994771 0.000000 
0.554869 -0.368765 
0.757486 -0.178835 
0.411022 -0.531421 
0.428843 -0.509718 
0.426545 -0.512148 
0.617202 -0.308440 
0.632932 -0.293565 
0.649299 -0.277858 
0.440905 -0.493956 
0.440186 -0.495665 
0.295438 -0.701214 
0.680539 -0.249538 
0.188179 -0.921169 
0.190745 -0.913638 
0.092796 -1.264820 
0.601379 -0.324029 
0.450481 -0.483339 
0.451159 -0.482041 
0.475656 -0.453828 
0.503553 -0.422836 
0.493120 -0.434121 
0.498094 -0.428575 
0.535536 -0.388458 
0.533876 -0.390360 
0.534931 -0.389607 
0.512425 -0.413094 
0.211141 -0.865340 
0.215645 -0.855294 
0.380289 -0.571832 
0.370951 -0.585636 
0.466203 -0.464452 
0.339286 -0.630974 
0.351133 -0.612700 
0.397213 -0.549951 
0.400124 -0.545732 
0.409131 -0.533568 
0.458360 -0.474267 
0.423857 -0.515789 
0.559122 -0.364739 
0.442919 -0.491359 
0.442275 -0.493052 
0.574678 -0.349579 
0.572472 -0.351796 
0.570271 -0.353904 
0.567053 -0.356871 
0.526743 -0.398004 
0.551446 -0.373077 
0.550017 -0.374348 
0.471497 -0.458782 
0.526099 -0.399208 
0.521744 -0.404177 
0.062443 -1.479140 
0.223375 -0.838691 
0.236748 -0.809976 
0.942524 0.042947 
0.957812 0.075955 
0.253894 -0.775988 
0.121361 -1.129550 
0.293099 -0.706616 
0.293806 -0.703511 
0.685409 -0.244694 
0.683240 -0.246694 
0.684338 -0.245970 
0.325562 -0.652111 
0.282387 -0.723474 
0.287160 -0.714382 
0.729151 -0.205059 
0.585159 -0.339028 
0.768596 -0.168334 
0.034416 -1.817605 
0.838166 -0.098249 
0.821292 -0.116298 
0.614416 -0.311266 
0.626264 -0.299495 
0.021033 -2.049740 
0.287805 -0.713384 
0.289822 -0.710364 
0.255547 -0.772266 
0.259458 -0.766151 
0.331663 -0.642459 
0.328122 -0.648173 
0.335147 -0.638490 
0.673997 -0.255441 
0.356155 -0.604840 
0.072814 -1.381036 
0.081951 -1.332011 
0.081968 -1.332390 
0.143228 -1.054436 
0.197675 -0.897049 
0.134058 -1.085669 
0.751408 -0.183832 
0.696104 -0.235330 
0.700502 -0.231151 
0.813543 -0.123984 
0.639165 -0.287452 
0.296124 -0.699805 
0.298574 -0.854419 
0.688389 -0.242120 
0.675885 -0.253681 
0.682687 -0.247588 
0.681664 -0.248258 
0.317946 -0.663032 
0.320155 -0.659589 
0.270851 -0.742813 
0.272264 -0.741327 
0.179033 -0.943437 
0.193858 -0.906539 
0.106609 -1.197333 
0.660105 -0.268073 
0.658369 -0.270389 
0.720078 -0.212891 
0.599731 -0.325197 
0.600791 -0.324386 
0.640712 -0.286480 
0.207906 -0.874077 
0.199742 -0.890612 
0.200924 -0.888324 
0.373864 -0.580922 
0.382558 -0.568781 
0.366254 -0.592153 
0.364183 -0.595239 
0.810206 -0.127521 
0.050094 -1.605633 
0.041948 -1.694694 
0.026250 -1.973159 
0.395849 -0.551305 
0.816683 -0.120832 
0.421735 -0.518347 
0.609718 -0.315386 
0.620592 -0.305115 
0.895532 -0.030709 
0.964740 0.092042 
0.670253 -0.259218 
0.922146 0.007859 
0.993453 0.246043 
0.213532 -0.860905 
0.806677 -0.130992 
0.881764 -0.048096 
0.323947 -0.654147 
0.664177 -0.264191 
0.744512 -0.191148 
0.741227 -0.193820 
0.033788 -1.814588 
0.031957 -1.829111 
0.882367 -0.047866 
0.869140 -0.063873 
0.932318 0.024289 
0.890894 -0.036490 
0.174356 -0.957798 
0.182649 -0.935127 
0.180473 -0.940599 
0.092171 -1.265130 
0.652385 -0.275304 
0.736797 -0.197879 
0.738780 -0.196161 
0.737460 -0.196873 
