0.060449 -14.522732 
0.008674 -40.944673 
0.407706 -8.261442 
0.195793 -8.238143 
0.602393 -12.321547 
0.489982 -8.840728 
0.597534 -12.104742 
0.505411 -8.860994 
0.498718 -8.748132 
0.509783 -8.953233 
0.541727 -9.923650 
0.504089 -8.828092 
0.481004 -8.490840 
0.494106 -8.841674 
0.517674 -9.137152 
0.552818 -10.351156 
0.023482 -25.531975 
0.413570 -8.159995 
0.703834 -22.034157 
0.460303 -8.540428 
0.522405 -9.375893 
0.438630 -8.055274 
0.563815 -10.686530 
0.474415 -8.346394 
0.312210 -7.257040 
0.285884 -7.537096 
0.100425 -11.003852 
0.516568 -9.115003 
0.671151 -17.302423 
0.046907 -17.001560 
0.476316 -8.309047 
0.451804 -8.336750 
0.452954 -8.503217 
0.641542 -14.742300 
0.511565 -9.055295 
0.506139 -8.870455 
0.507614 -8.835642 
0.492024 -9.055241 
0.468219 -8.421481 
0.764826 -32.098308 
0.767041 -32.767273 
0.398136 -7.731997 
0.704600 -22.061695 
0.817208 -60.280489 
0.555896 -10.319139 
0.604474 -12.523352 
0.575478 -10.937003 
0.624427 -13.508669 
0.626839 -13.603194 
0.527323 -9.891989 
0.548041 -10.093578 
0.548648 -10.129113 
0.472686 -8.275213 
0.524626 -9.615001 
0.523296 -9.321721 
0.520085 -9.298292 
0.518835 -9.186293 
0.484733 -9.137912 
0.404357 -7.655190 
0.231114 -7.869487 
0.291859 -7.347142 
0.262642 -7.556810 
0.261198 -7.520353 
0.333060 -7.307810 
0.926147 -714.317887 
0.692607 -19.507508 
0.090690 -11.530417 
0.926427 -686.848555 
0.443765 -8.088521 
0.384080 -7.421003 
0.385442 -7.471340 
0.711036 -23.184818 
0.713186 -23.770461 
0.585840 -11.945907 
0.414646 -8.295327 
0.084615 -11.975158 
0.592493 -12.168828 
0.430450 -7.977638 
0.429597 -7.991313 
0.781144 -36.662613 
0.781270 -36.596146 
0.146754 -9.256982 
0.245948 -7.588999 
0.253331 -7.453855 
0.351627 -7.423806 
0.139550 -9.372514 
0.354274 -7.629580 
0.995870 -19176.387768 
1.000000 0.000000 
0.554927 -10.317186 
0.756759 -30.012831 
0.779520 -36.088899 
0.001720 -77.338817 
0.410962 -7.818054 
0.697686 -20.749798 
0.428149 -7.995022 
0.425873 -8.071919 
0.427364 -7.998588 
0.616470 -12.991941 
0.636670 -14.493170 
0.632241 -13.962885 
0.649432 -15.230003 
0.441025 -8.071080 
0.439618 -8.072910 
0.437293 -8.041922 
0.630761 -13.824483 
0.116882 -10.030366 
0.301466 -7.270080 
0.294664 -7.346317 
0.679822 -18.371502 
0.188400 -8.335081 
0.190788 -8.272752 
0.093674 -11.212098 
0.669264 -17.246394 
0.739863 -26.733802 
0.601607 -12.346736 
0.477484 -8.341789 
0.449274 -8.163156 
0.449932 -8.149887 
0.451167 -8.358548 
0.475635 -8.364379 
0.503377 -8.854838 
0.501016 -8.826845 
0.508248 -8.846364 
0.493267 -8.846124 
0.498213 -8.759543 
0.535618 -10.188785 
0.533708 -10.332861 
0.534500 -10.284218 
0.512597 -9.050416 
0.211872 -7.943464 
0.215278 -7.935846 
0.203244 -8.099454 
0.380859 -7.400543 
0.371037 -7.419435 
0.466198 -8.453721 
0.339659 -7.321630 
0.350081 -7.494413 
0.396649 -7.715450 
0.399949 -7.909449 
0.408830 -8.346701 
0.458458 -8.555948 
0.422555 -8.208694 
0.423509 -8.134662 
0.637812 -14.475546 
0.559166 -10.550521 
0.557033 -10.413790 
0.442921 -8.066996 
0.441574 -8.065323 
0.570958 -11.022712 
0.574206 -10.857753 
0.571913 -11.155672 
0.569674 -10.944397 
0.566826 -10.983422 
0.526800 -9.906258 
0.550175 -10.265550 
0.550996 -10.382928 
0.550091 -10.246350 
0.470782 -8.324517 
0.525457 -9.729440 
0.521151 -9.383142 
0.063015 -14.068215 
0.012992 -37.193178 
0.308721 -7.262475 
0.224027 -7.976395 
0.237255 -7.760263 
0.264538 -7.546918 
0.942000 -1414.913709 
0.956094 -4371.802376 
0.717795 -24.240468 
0.714381 -24.229491 
0.716818 -24.287763 
0.642524 -14.699742 
0.253920 -7.576569 
0.888319 -210.567926 
0.700700 -21.624398 
0.701746 -22.010212 
0.120889 -9.878941 
0.292646 -7.436483 
0.294127 -7.321732 
0.685679 -18.691962 
0.682943 -18.783082 
0.684028 -18.916908 
0.324548 -7.317559 
0.315562 -7.253577 
0.314390 -7.243682 
0.276563 -7.772805 
0.281703 -7.522238 
0.283468 -7.484555 
0.278126 -7.579233 
0.286692 -7.540572 
0.103426 -10.813482 
0.102391 -10.948111 
0.967602 -17872.228775 
0.666508 -17.192631 
0.728784 -25.505868 
0.585008 -11.881982 
0.206577 -8.074244 
0.205601 -8.039406 
0.795333 -45.764051 
0.768394 -33.124559 
0.034694 -21.199116 
0.838166 -81.304944 
0.820907 -62.528392 
0.613748 -13.150804 
0.573224 -11.120069 
0.625892 -13.560888 
0.022598 -27.332495 
0.021290 -25.870128 
0.232405 -7.794433 
0.288098 -7.398037 
0.289855 -7.262111 
0.256008 -7.512736 
0.257783 -7.524793 
0.259584 -7.541520 
0.257757 -7.522719 
0.329939 -7.319546 
0.332563 -7.301970 
0.327337 -7.302944 
0.329201 -7.336767 
0.914124 -439.917579 
0.916112 -456.200304 
0.334817 -7.338280 
0.214405 -7.960364 
0.707931 -22.376370 
0.709984 -23.005950 
0.673926 -17.806380 
0.072872 -12.841799 
0.083299 -12.146904 
0.081466 -12.256252 
